,date,volume,open,high,low,close,label,MA-5,MA-10,MA-20,MA-60,RSI-14,MACD,MACD_signal,MACD_hist,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,buy,sell,InternationalCode,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio,NumberOfSharesIssued,RecentlyDeclareDate,MarginShortSalesPreviousDayBalance,MarginShortSalesShortSales,MarginShortSalesShortCovering,MarginShortSalesStockRedemption,MarginShortSalesCurrentDayBalance,MarginShortSalesQuota,SBLShortSalesPreviousDayBalance,SBLShortSalesShortSales,SBLShortSalesReturns,SBLShortSalesAdjustments,SBLShortSalesCurrentDayBalance,SBLShortSalesQuota,SBLShortSalesShortCovering
2027,2021-03-17,6095656,924.0,925.0,902.0,908.0,1.0,0.00420261004202605,0.018965323757154054,-0.010839370336074999,0.0690737833594976,52.066241348657684,3.067670801829081,6.498057913000304,-3.430387111171223,1869,117,6482595,733,38247,37228, ,191,0,0,6482595,49,49,0,16193393,35957772,TW0002330008,6510945039,19419435419,25.1,74.89,100.0,100.0,25930380458,2020-05-25,0.0,49000.0,0.0,0.0,49000.0,-2107339478.0,32986577.0,1404000.0,832000.0,0.0,33558577.0,20249551.0,0.0
2028,2021-03-18,4643748,914.0,920.0,903.0,903.0,1.0,-0.00462962962962968,0.012672423460805151,-0.012143091565474261,0.05911330049261081,50.88009170713269,2.8349790302170277,5.765442136443649,-2.930463106226621,1021,20,6482595,1126,38122,38247, ,87,7,0,6482595,46,88,49,16516265,20144933,TW0002330008,6515222094,19415158364,25.12,74.87,100.0,100.0,25930380458,2020-05-25,49000.0,46000.0,7000.0,0.0,88000.0,-2107339478.0,33558577.0,63000.0,27000.0,0.0,33594577.0,19565706.0,0.0
2029,2021-03-19,7815136,895.0,896.0,880.0,885.0,1.0,-0.02145068553737282,-0.007736293306424462,-0.026884380669635544,0.03430140828609832,46.75094046311127,1.184465772911608,4.849246863737241,-3.664781090825633,1902,31,6482595,1818,38175,38122, ,2,31,0,6482595,39,96,88,36585100,60867983,TW0002330008,6537737896,19392642562,25.21,74.78,100.0,100.0,25930380458,2020-05-25,88000.0,39000.0,31000.0,0.0,96000.0,-2107339478.0,33594577.0,164000.0,0.0,0.0,33758577.0,19167339.0,0.0
2030,2021-03-22,7242365,880.0,891.0,872.0,881.0,1.0,-0.020240213523131722,-0.013769170491436198,-0.026841930851651336,0.026029231933849675,45.860260681674944,-0.4412578990275051,3.791145911184292,-4.232403810211797,1645,56,6482595,845,38919,38175, ,10,39,0,6482595,31,88,96,15422011,23567126,TW0002330008,6546957037,19383423421,25.24,74.75,100.0,100.0,25930380458,2020-05-25,96000.0,31000.0,39000.0,0.0,88000.0,-2107339478.0,33758577.0,49000.0,2045000.0,0.0,31762577.0,18798416.0,0.0
2031,2021-03-23,8634587,890.0,892.0,870.0,870.0,1.0,-0.021812457836743848,-0.025100851636037626,-0.03467406380027739,0.009905587370376067,43.41092847060627,-2.58743732406208,2.515429264135017,-5.102866588197097,912,11,6482595,1318,38502,38919, ,3,5,0,6482595,21,104,88,19191348,21989860,TW0002330008,6549105955,19381274503,25.25,74.74,100.0,100.0,25930380458,2020-05-25,88000.0,21000.0,5000.0,0.0,104000.0,-2107339478.0,31762577.0,323000.0,2010000.0,0.0,30075577.0,18075934.0,0.0
2032,2021-03-24,7176317,872.0,895.0,866.0,894.0,1.0,0.008346492217459934,-0.0015635470180924472,-0.00412164420184922,0.03396430085970933,49.720570956483726,-2.324900550809275,1.5473633011461585,-3.8722638519554335,3950,25,6482595,1202,41225,38502, ,16,38,0,6482595,86,152,104,21828726,83366858,TW0002330008,6609200088,19321180370,25.48,74.51,100.0,100.0,25930380458,2020-05-25,104000.0,86000.0,38000.0,0.0,152000.0,-2107339478.0,30075577.0,960000.0,1451000.0,0.0,29584577.0,18260359.0,0.0
2033,2021-03-25,16822913,904.0,950.0,896.0,949.0,1.0,0.059388256307211486,0.05268996117581808,0.056616378110560625,0.09231123388581958,60.57055263861564,2.2947496339421605,1.6968405677053588,0.5979090662368016,2758,80,6482595,965,42938,41225, ,22,37,1,6482595,69,183,152,25757176,45761989,TW0002330008,6630230267,19300150191,25.56,74.43,100.0,100.0,25930380458,2020-05-25,152000.0,69000.0,37000.0,1000.0,183000.0,-2107339478.0,29584577.0,355000.0,814000.0,0.0,29125577.0,18300998.0,0.0
2034,2021-03-26,11990455,951.0,955.0,930.0,943.0,1.0,0.03923297333039456,0.0409537476542665,0.04999443269123703,0.08053396482248912,59.072936632884634,5.409350210212438,2.4393424962067747,2.970007714005663,1852,99,6482595,2435,42256,42938, ,5,62,7,6482595,262,376,183,19171776,12362947,TW0002330008,6623401433,19306979025,25.54,74.45,100.0,100.0,25930380458,2020-05-25,183000.0,262000.0,62000.0,7000.0,376000.0,-2107339478.0,29125577.0,124000.0,1329000.0,0.0,27920577.0,17873128.0,0.0
2035,2021-03-29,9733633,953.0,970.0,941.0,941.0,1.0,0.02349358277137266,0.03486198174419888,0.04514910867995777,0.07336362426569844,58.553235974481865,7.628375160735118,3.477149029112443,4.151226131622675,1191,25,6482595,2661,40761,42256, ,9,54,0,6482595,82,404,376,24766119,18328964,TW0002330008,6614252243,19316128215,25.5,74.49,100.0,100.0,25930380458,2020-05-25,376000.0,82000.0,54000.0,0.0,404000.0,-2107339478.0,27920577.0,676000.0,6000.0,0.0,28590577.0,17681235.0,0.0
2036,2021-03-30,12775101,958.0,977.0,941.0,971.0,1.0,0.033418475947211555,0.06178239475123018,0.07423387542869789,0.1023234693105275,63.71052357391211,11.673156815295897,5.116350586349133,6.556806228946764,1600,51,6482595,935,41375,40761,X ,1,133,0,6482595,21,292,404,19268476,19062960,TW0002330008,6614615404,19315765054,25.5,74.49,100.0,100.0,25930380458,2020-05-25,404000.0,21000.0,133000.0,0.0,292000.0,-2107339478.0,28590577.0,712000.0,184000.0,0.0,29118577.0,17552619.0,0.0
2037,2021-03-31,9308335,972.0,984.0,960.0,969.0,1.0,0.015084852294154596,0.052574407994785986,0.06971352872992215,0.09477093415180672,63.1464019385092,14.549573703452666,7.00299520976984,7.5465784936828255,1775,72,6482595,1611,41467,41375,X ,0,285,6,6482595,0,1,292,22485790,32444160,TW0002330008,6625456879,19304923579,25.55,74.44,100.0,100.0,25930380458,2020-05-25,292000.0,0.0,285000.0,6000.0,1000.0,-2107339478.0,29118577.0,13000.0,3237000.0,0.0,25894577.0,17423658.0,0.0
2038,2021-04-01,5773029,978.0,985.0,961.0,961.0,1.0,0.0041797283176593526,0.03734887737478414,0.057147571640723885,0.080726482109722,60.82634842557879,15.999192932595975,8.802234754335068,7.196958178260907,1344,45,6482595,2824,39942,41467,X ,0,0,1,6482595,0,0,1,35288620,12579016,TW0002330008,6603104935,19327275523,25.46,74.53,100.0,100.0,25930380458,2020-05-25,1000.0,0.0,0.0,1000.0,0.0,-2107339478.0,25894577.0,119000.0,3000.0,0.0,26010577.0,16727601.0,0.0
2039,2021-04-06,12518802,985.0,1010.0,984.0,995.0,1.0,0.028530080628488757,0.06144655429912527,0.08784781063794897,0.11363975526040886,66.46551192940457,19.664858221154418,10.974759447698938,8.69009877345548,1579,92,6482595,2556,38873,39942,X ,0,0,0,6482595,0,0,0,24861701,11586320,TW0002330008,6589526358,19340854100,25.41,74.58,100.0,100.0,25930380458,2020-05-25,0.0,0.0,0.0,0.0,0.0,-2107339478.0,26010577.0,0.0,333000.0,0.0,25677577.0,16559040.0,0.0
2040,2021-04-07,5555761,1005.0,1010.0,988.0,998.0,1.0,0.01961585615038828,0.05152249499525864,0.08336951801997389,0.11152361152361151,66.91803317458299,22.552033495994806,13.290214257358112,9.261819238636694,803,43,6482595,809,38824,38873, ,0,0,0,6482595,0,0,0,18865782,15425279,TW0002330008,6584468235,19345912223,25.39,74.6,100.0,100.0,25930380458,2020-05-25,0.0,0.0,0.0,0.0,0.0,-2107339478.0,25677577.0,137000.0,0.0,0.0,25814577.0,16323932.0,0.0
2041,2021-04-08,8167263,988.0,1030.0,985.0,1020.0,1.0,0.03176208780093059,0.0579815371849393,0.09884190681389712,0.13027739814575415,70.1040347226808,26.312047930744484,15.894580992035387,10.417466938709097,1219,45,6482595,968,39030,38824, ,8,0,0,6482595,43,43,0,15765256,12467876,TW0002330008,6581174176,19349206282,25.38,74.61,100.0,100.0,25930380458,2020-05-25,0.0,43000.0,0.0,0.0,43000.0,-2107339478.0,25814577.0,174000.0,183000.0,0.0,25805577.0,16195394.0,0.0
2042,2021-04-09,6835494,1025.0,1030.0,999.0,999.0,1.0,0.004423889000603235,0.02503591216909499,0.06844919786096257,0.10187874554211553,63.78892049350709,27.282862112605358,18.17223721614938,9.110624896455978,1053,10,6482595,1422,38651,39030, ,36,4,0,6482595,25,64,43,21094296,15034453,TW0002330008,6574575510,19355804948,25.35,74.64,100.0,100.0,25930380458,2020-05-25,43000.0,25000.0,4000.0,0.0,64000.0,-2107339478.0,25805577.0,34000.0,405000.0,0.0,25434577.0,15982729.0,0.0
2043,2021-04-12,10591483,997.0,1005.0,956.0,960.0,1.0,-0.03459372485921156,-0.016091011581428765,0.022799914766673746,0.05560238976652134,54.05089167730195,24.621444595685944,19.462078692056693,5.159365903629251,1367,41,6482595,740,39237,38651, ,2,14,0,6482595,23,73,64,8943497,13885865,TW0002330008,6579135000,19351245458,25.37,74.62,100.0,100.0,25930380458,2020-05-25,64000.0,23000.0,14000.0,0.0,73000.0,-2107339478.0,25434577.0,80000.0,121000.0,0.0,25393577.0,15415821.0,0.0
2044,2021-04-13,9936111,973.0,984.0,952.0,961.0,1.0,-0.026933981368975315,-0.01687979539641944,0.02049484973983217,0.05353553809610821,54.24377561351695,22.33547423803475,20.036757801252303,2.2987164367824455,1543,45,6482595,1116,39619,39237, ,1,14,0,6482595,50,109,73,14356493,13857669,TW0002330008,6579362975,19351017483,25.37,74.62,100.0,100.0,25930380458,2020-05-25,73000.0,50000.0,14000.0,0.0,109000.0,-2107339478.0,25393577.0,110000.0,0.0,0.0,25503577.0,15236898.0,0.0
2045,2021-04-14,8837949,965.0,969.0,935.0,965.0,1.0,-0.0163098878695209,-0.015205633227880374,0.021596442938810054,0.05458718102835916,55.05647655665202,20.60902482120798,20.15121120524344,0.4578136159645432,1582,7,6482595,1847,39347,39619, ,7,18,0,6482595,69,160,109,14800551,15102767,TW0002330008,6579959850,19350420608,25.37,74.62,100.0,100.0,25930380458,2020-05-25,109000.0,69000.0,18000.0,0.0,160000.0,-2107339478.0,25503577.0,175000.0,0.0,0.0,25678577.0,14169015.0,0.0
2046,2021-04-15,6003442,971.0,985.0,957.0,985.0,1.0,0.011293634496919919,0.003770508509120601,0.0391391496993354,0.07280945379295324,58.979626281744935,20.616974425446756,20.244363849284102,0.3726105761626535,2050,15,6482595,1724,39658,39347, ,7,68,0,6482595,95,187,160,23700936,14905832,TW0002330008,6572392349,19357988109,25.34,74.65,100.0,100.0,25930380458,2020-05-25,160000.0,95000.0,68000.0,0.0,187000.0,-2107339478.0,25678577.0,202000.0,38000.0,0.0,25842577.0,13955028.0,0.0
2047,2021-04-16,6494451,990.0,990.0,967.0,975.0,1.0,0.005984316962443205,-0.007027192178429552,0.024967148488830485,0.059283670734798885,56.33187806345513,19.59053067463151,20.113597214353582,-0.5230665397220733,2245,21,6482595,2715,39167,39658, ,8,87,2,6482595,12,110,187,14873026,27829627,TW0002330008,6580550519,19349829939,25.37,74.62,100.0,100.0,25930380458,2020-05-25,187000.0,12000.0,87000.0,2000.0,110000.0,-2107339478.0,25842577.0,1416000.0,0.0,0.0,27258577.0,13842836.0,0.0
2048,2021-04-19,4616211,985.0,985.0,962.0,963.0,1.0,-0.007011755001031094,-0.01944812137256901,0.009169504846738277,0.04412880841374829,53.24298419495076,17.60581798468081,19.61204136841903,-2.0062233837382166,1108,64,6482595,944,39267,39167, ,2,15,0,6482595,8,103,110,10392420,13198293,TW0002330008,6581481114,19348899344,25.38,74.61,100.0,100.0,25930380458,2020-05-25,110000.0,8000.0,15000.0,0.0,103000.0,-2107339478.0,27258577.0,129000.0,759000.0,0.0,26628577.0,13340102.0,0.0
2049,2021-04-20,11068834,966.0,1010.0,963.0,998.0,1.0,0.021285304952926683,0.015879478827361588,0.039691634545265156,0.07911335375743372,60.11291734270393,18.64223034458064,19.41807916365135,-0.7758488190707098,1297,69,6482595,873,39622,39267, ,14,14,0,6482595,40,129,103,17969168,21693021,TW0002330008,6584158748,19346221710,25.39,74.6,100.0,100.0,25930380458,2020-05-25,103000.0,40000.0,14000.0,0.0,129000.0,-2107339478.0,26628577.0,1124000.0,145000.0,0.0,27607577.0,12850858.0,0.0
2050,2021-04-21,6767197,1010.0,1010.0,983.0,988.0,1.0,0.006314931757995565,0.006725086610963952,0.02356902356902357,0.06630211893369782,57.51283477829796,18.444066463082436,19.223276623537565,-0.7792101604551291,1247,24,6482595,988,39857,39622, ,1,53,0,6482595,18,94,129,11778946,29766024,TW0002330008,6599195154,19331185304,25.44,74.55,100.0,100.0,25930380458,2020-05-25,129000.0,18000.0,53000.0,0.0,94000.0,-2107339478.0,27607577.0,948000.0,200643.0,0.0,28354934.0,12793029.0,0.0
2051,2021-04-22,6178019,999.0,1010.0,984.0,984.0,1.0,0.0024449877750611013,0.006340764982614078,0.013440444925073335,0.05964068417179675,56.46084532809409,17.75953275007862,18.930527848845777,-1.1709950987671576,765,110,6482595,1356,39156,39857, ,1,5,0,6482595,32,121,94,21334873,20711991,TW0002330008,6597560789,19332819669,25.44,74.55,100.0,100.0,25930380458,2020-05-25,94000.0,32000.0,5000.0,0.0,121000.0,-2107339478.0,28354934.0,412000.0,289000.0,0.0,28477934.0,12429263.0,0.0
2052,2021-04-23,11303072,980.0,1035.0,980.0,1035.0,1.0,0.041666666666666644,0.05461585490116163,0.05828220858895705,0.11087259847590421,65.20082506340485,21.08920539373571,19.362263357823764,1.7269420359119465,665,9,6482595,1387,38423,39154, ,2,15,0,6482595,31,142,126,19386540,10644782,TW0002330008,6588380073,19342000385,25.4,74.59,100.0,100.0,25930380458,2020-05-25,126000.0,31000.0,15000.0,0.0,142000.0,-2107339478.0,28477934.0,644000.0,1142000.0,0.0,27979934.0,12301956.0,0.0
2053,2021-04-26,11479738,1070.0,1090.0,1030.0,1070.0,1.0,0.054187192118226604,0.07819427650141074,0.08734312280880041,0.14381413911060428,69.69659802693072,26.24961324396577,20.739733335052165,5.509879908913604,1078,41,6482595,1556,37904,38423, ,9,29,0,6482595,12,125,142,21989955,11505069,TW0002330008,6576729379,19353651079,25.36,74.63,100.0,100.0,25930380458,2020-05-25,142000.0,12000.0,29000.0,0.0,125000.0,-2107339478.0,27979934.0,251000.0,0.0,0.0,28230934.0,12071598.0,0.0
2054,2021-04-27,8769643,1075.0,1100.0,1055.0,1065.0,1.0,0.03558926487747949,0.062026326286398134,0.07559460687774582,0.13470895336861166,68.33832708281389,29.59466653694983,22.510719975431698,7.0839465615181325,561,34,6482595,1028,37403,37904, ,1,8,0,6482595,7,124,125,17391752,11297197,TW0002330008,6568610509,19361769949,25.33,74.66,100.0,100.0,25930380458,2020-05-25,125000.0,7000.0,8000.0,0.0,124000.0,-2107339478.0,28230934.0,650000.0,1495000.0,0.0,27385934.0,12000442.0,0.0
2055,2021-04-28,9050437,1075.0,1090.0,1055.0,1080.0,1.0,0.0317157050057318,0.06477373558118904,0.08314110921672849,0.14645624712501332,70.21373935599105,33.07475482590371,24.623526945526102,8.451227880377608,979,11,6482595,597,37774,37403, ,0,14,0,6482595,3,113,124,11714252,14711969,TW0002330008,6571455056,19358925402,25.34,74.65,100.0,100.0,25930380458,2020-05-25,124000.0,3000.0,14000.0,0.0,113000.0,-2107339478.0,27385934.0,304000.0,1006000.0,0.0,26683934.0,11948778.0,0.0
2056,2021-04-29,6567928,1185.0,1185.0,1185.0,1185.0,2.0,0.09015639374425023,0.14570240742531185,0.17582853740821597,0.2523558733905201,79.40840010928935,43.800467817808794,28.458915119982642,15.341552697826152,778,52,6482595,872,37628,37774, ,2,8,0,6482595,2,107,113,25473173,21946020,TW0002330008,6567809202,19362571256,25.32,74.67,100.0,100.0,25930380458,2020-05-25,113000.0,2000.0,8000.0,0.0,107000.0,-2107339478.0,26683934.0,377000.0,0.0,0.0,27060934.0,11928534.0,0.0
2057,2021-05-03,26691326,1175.0,1175.0,1080.0,1105.0,2.0,0.0036330608537693005,0.05509405137019006,0.0890991523753203,0.1639542845104545,63.36033844779715,45.32288719530925,31.831709535047963,13.491177660261286,1511,24,6482595,1222,37893,37628, ,11,37,0,6482595,13,83,107,16440643,32523279,TW0002330008,6582368842,19348011616,25.38,74.61,100.0,100.0,25930380458,2020-05-25,107000.0,13000.0,37000.0,0.0,83000.0,-2107339478.0,27060934.0,891000.0,0.0,0.0,27951934.0,11957125.0,0.0
2058,2021-05-04,18231506,1100.0,1105.0,1025.0,1085.0,2.0,-0.017210144927536232,0.02406795658329401,0.06289184952978061,0.13938672640716887,60.09078309671,44.403724175455636,34.3461124631295,10.057611712326135,1193,39,6482595,1223,37824,37893, ,13,22,0,6482595,30,91,83,27697385,25849571,TW0002330008,6581941284,19348439174,25.38,74.61,100.0,100.0,25930380458,2020-05-25,83000.0,30000.0,22000.0,0.0,91000.0,-2107339478.0,27951934.0,1526000.0,4332000.0,0.0,25145934.0,12109961.0,0.0
2059,2021-05-05,14706523,1090.0,1100.0,999.0,1005.0,2.0,-0.07967032967032966,-0.052065647990945145,-0.015960050915499808,0.05290728129910948,49.162543173816644,36.79579047983873,34.83604806647135,1.9597424133673798,518,93,6482595,637,37612,37824, ,1,20,0,6482595,12,83,91,17637458,22531674,TW0002330008,6585833047,19344547411,25.39,74.6,100.0,100.0,25930380458,2020-05-25,91000.0,12000.0,20000.0,0.0,83000.0,-2107339478.0,25145934.0,2071000.0,593000.0,0.0,26623934.0,11678218.0,0.0
2060,2021-05-06,14707057,1030.0,1065.0,1000.0,1055.0,2.0,-0.029438822447102116,-0.011153810104039825,0.03012254064346034,0.10224977362958837,54.70676273081217,34.4044374080039,34.74972593477786,-0.34528852677395605,484,22,6482595,844,37230,37612, ,2,18,0,6482595,11,76,83,19456455,22674246,TW0002330008,6589126841,19341253617,25.41,74.58,100.0,100.0,25930380458,2020-05-25,83000.0,11000.0,18000.0,0.0,76000.0,-2107339478.0,26623934.0,477000.0,127000.0,0.0,26973934.0,11650559.0,0.0
2061,2021-05-07,10404016,1055.0,1065.0,1020.0,1060.0,2.0,-0.0018832391713747645,-0.013494648673801768,0.03298738001266862,0.10380256512608682,55.23254231549909,32.537657224566374,34.30731219273556,-1.7696549681691849,1059,99,6482595,1280,36910,37230, ,14,15,0,6482595,23,84,76,19823999,7311864,TW0002330008,6577661678,19352718780,25.36,74.63,100.0,100.0,25930380458,2020-05-25,76000.0,23000.0,15000.0,0.0,84000.0,-2107339478.0,26973934.0,18000.0,54000.0,0.0,26937934.0,11618421.0,0.0
2062,2021-05-10,19770327,1015.0,1025.0,979.0,979.0,2.0,-0.05574845679012341,-0.08410515483207043,-0.045017802272838206,0.017618626890494305,45.93062615906898,24.242742183701353,32.29439819092872,-8.051656007227365,713,6,6482595,988,36629,36910, ,1,17,0,6482595,15,82,84,10215240,11164514,TW0002330008,6578331170,19352049288,25.36,74.63,100.0,100.0,25930380458,2020-05-25,84000.0,15000.0,17000.0,0.0,82000.0,-2107339478.0,26937934.0,174000.0,393000.0,0.0,26718934.0,10678894.0,0.0
2063,2021-05-11,25311449,901.0,937.0,898.0,911.0,1.0,-0.09081836327345309,-0.13485280151946819,-0.10922069032951993,-0.05316218884789272,39.861337045895375,12.043105132497203,28.244139579242415,-16.20103444674521,2119,6,6482595,1724,37018,36629, ,9,29,0,6482595,21,74,82,19188422,43229804,TW0002330008,6602752006,19327628452,25.46,74.53,100.0,100.0,25930380458,2020-05-25,82000.0,21000.0,29000.0,0.0,74000.0,-2107339478.0,26718934.0,3358000.0,52000.0,0.0,30024934.0,10596994.0,0.0
2064,2021-05-12,31743355,900.0,919.0,821.0,888.0,1.0,-0.09258123850398531,-0.14227760069545056,-0.1286001668220401,-0.07637901743923997,38.03081606501756,0.5129837375936859,22.697908410912667,-22.18492467331898,2899,63,6482595,3506,36349,37019, ,134,31,5,6482595,122,157,71,58653914,63943351,TW0002330008,6610410725,19319969733,25.49,74.5,100.0,100.0,25930380458,2020-05-25,71000.0,122000.0,31000.0,5000.0,157000.0,-2107339478.0,30024934.0,2644000.0,31000.0,0.0,32637934.0,11600908.0,0.0
2065,2021-05-13,16914988,886.0,905.0,861.0,873.0,1.0,-0.0734451284228402,-0.1395623891188646,-0.13943516191039484,-0.09076706764568034,36.8425315979727,-9.723014320950028,16.21372386454013,-25.936738185490157,1517,64,6482595,1363,36439,36349, ,61,52,0,6482595,113,218,157,29545476,41621479,TW0002330008,6622133697,19308246761,25.53,74.46,100.0,100.0,25930380458,2020-05-25,157000.0,113000.0,52000.0,0.0,218000.0,-2107339478.0,32637934.0,335000.0,1480000.0,-7000.0,31485934.0,11910363.0,0.0
2066,2021-05-14,11955062,894.0,920.0,888.0,895.0,1.0,-0.01561812582490106,-0.09192370129870132,-0.11381751571859997,-0.06702804128010002,39.8128607794256,-15.876881582533315,9.795602775125438,-25.672484357658753,659,63,6482595,1974,35061,36439, ,19,17,0,6482595,103,304,218,20686504,18025194,TW0002330008,6622776609,19307603849,25.54,74.45,100.0,100.0,25930380458,2020-05-25,218000.0,103000.0,17000.0,0.0,304000.0,-2107339478.0,31485934.0,983000.0,500000.0,0.0,31968934.0,11949752.0,0.0
2067,2021-05-17,16387825,880.0,937.0,869.0,914.0,1.0,0.019861638027226014,-0.05431971029487843,-0.09226338265964841,-0.04662563888599149,42.33521540881039,-19.00168491759098,4.036145236582154,-23.037830154173133,1045,47,6482595,1761,34298,35061, ,18,49,0,6482595,115,370,304,31080729,21915227,TW0002330008,6615114148,19315266310,25.51,74.48,100.0,100.0,25930380458,2020-05-25,304000.0,115000.0,49000.0,0.0,370000.0,-2107339478.0,31968934.0,495000.0,477000.0,0.0,31986934.0,12089673.0,0.0
2068,2021-05-18,16451932,940.0,994.0,920.0,994.0,2.0,0.08895705521472398,0.03822853561729687,-0.014328920620754668,0.036568409343715295,51.54344339592196,-14.85158285910245,0.25859961744523297,-15.110182476547683,1113,25,6482595,1818,33568,34298, ,8,48,1,6482595,98,419,370,25016560,14758621,TW0002330008,6607177043,19323203415,25.48,74.51,100.0,100.0,25930380458,2020-05-25,370000.0,98000.0,48000.0,1000.0,419000.0,-2107339478.0,31986934.0,162000.0,91000.0,0.0,32057934.0,12075788.0,0.0
2069,2021-05-19,12726405,983.0,992.0,943.0,943.0,0.0,0.020783719419787884,-0.00862068965517246,-0.06234463557720995,-0.016017112745865314,46.45100930470962,-15.499205658188657,-2.8929614376815453,-12.606244220507111,575,26,6482595,1011,33106,33568, ,8,42,11,6482595,69,435,419,12996051,19558751,TW0002330008,6601814857,19328565601,25.45,74.54,100.0,100.0,25930380458,2021-05-19,419000.0,69000.0,42000.0,11000.0,435000.0,-2107339478.0,32057934.0,277000.0,91000.0,0.0,32243934.0,11995248.0,0.0
2070,2021-05-20,11288732,938.0,949.0,926.0,930.0,1.0,-0.005560307955517585,-0.009268136784915356,-0.07259672915835656,-0.029007952390067312,45.2244648746457,-16.867010350826604,-5.687771220310557,-11.179239130516047,454,195,6482595,582,32783,33106, ,7,33,3,6482595,33,432,435,23851743,27004577,TW0002330008,6606685392,19323695066,25.47,74.52,100.0,100.0,25930380458,2021-05-19,435000.0,33000.0,33000.0,3000.0,432000.0,-2107339478.0,32243934.0,726000.0,1000.0,0.0,32968934.0,12079895.0,0.0
2071,2021-05-21,13888295,961.0,973.0,936.0,955.0,0.0,0.00823479729729725,0.028873087696617058,-0.04628751185899038,-0.0029754136869029834,48.064562469749674,-15.75213356755637,-7.70064368975972,-8.051489877796651,462,40,6482595,842,32363,32783, ,3,22,4,6482595,34,440,432,19578050,15690616,TW0002330008,6603237774,19327142684,25.46,74.53,100.0,100.0,25930380458,2021-05-19,432000.0,34000.0,22000.0,4000.0,440000.0,-2107339478.0,32968934.0,8000.0,0.0,0.0,32976934.0,12093411.0,0.0
2072,2021-05-24,6117441,950.0,959.0,938.0,943.0,0.0,-0.01049317943336831,0.019900497512437786,-0.053925257085527964,-0.015126459990600374,46.80994681155898,-15.65640806992235,-9.291796565792247,-6.364611504130103,477,21,6482595,352,32467,32363, ,2,20,2,6482595,3,421,440,9793819,10140903,TW0002330008,6602661693,19327718765,25.46,74.53,100.0,100.0,25930380458,2021-05-19,440000.0,3000.0,20000.0,2000.0,421000.0,-2107339478.0,32976934.0,501000.0,0.0,0.0,33477934.0,11937205.0,0.0
2073,2021-05-25,8851143,955.0,969.0,947.0,952.0,0.0,0.007834003811136966,0.025088833853774042,-0.039208760155422136,-0.005934459894537109,47.9081964054333,-14.685040137930741,-10.370445280219945,-4.314594857710796,1046,21,6482595,1647,31845,32467, ,15,55,1,6482595,144,509,421,26395382,12286401,TW0002330008,6590359599,19340020859,25.41,74.58,100.0,100.0,25930380458,2021-05-19,421000.0,144000.0,55000.0,1000.0,509000.0,-2107339478.0,33477934.0,354000.0,0.0,0.0,33831934.0,12058461.0,0.0
2074,2021-05-26,5897428,960.0,968.0,947.0,951.0,0.0,0.005072923272035462,0.017112299465240642,-0.03466477186215295,-0.007099603257464977,47.790123309236705,-13.836418081379634,-11.063639840451883,-2.7727782409277513,380,37,6482595,1090,31098,31845, ,1,21,0,6482595,41,529,509,14270715,9417264,TW0002330008,6585216043,19345164415,25.39,74.6,100.0,100.0,25930380458,2021-05-19,509000.0,41000.0,21000.0,0.0,529000.0,-2107339478.0,33831934.0,272000.0,0.0,0.0,34103934.0,11980145.0,0.0
2075,2021-05-27,9408341,945.0,952.0,931.0,935.0,1.0,-0.012880067567567615,-0.006587335316617132,-0.04386951631046117,-0.024466586676404656,45.84332093473205,-14.290216548966328,-11.70895518215477,-2.5812613668115567,732,8,6482595,388,31434,31098, ,9,157,3,6482595,56,425,529,54879664,62425608,TW0002330008,6593264422,19337116036,25.42,74.57,100.0,100.0,25930380458,2021-05-19,529000.0,56000.0,157000.0,3000.0,425000.0,-2107339478.0,34103934.0,1553000.0,14000.0,0.0,35642934.0,12369305.0,0.0
2076,2021-05-28,7683008,950.0,968.0,938.0,961.0,2.0,0.013285533530156077,0.013926988816206,-0.005896348401779296,0.001598110061145049,49.44717498810884,-12.40883111418134,-11.848930368560085,-0.5599007456212544,1334,11,6482595,1205,31552,31434, ,35,55,0,6482595,57,427,425,21633282,11166297,TW0002330008,6584211427,19346169031,25.39,74.6,100.0,100.0,25930380458,2021-05-19,425000.0,57000.0,55000.0,0.0,427000.0,-2107339478.0,35642934.0,2359000.0,0.0,0.0,38001934.0,12312570.0,0.0
2077,2021-05-31,9735550,971.0,1010.0,959.0,995.0,2.0,0.03775552774301215,0.04090386023642643,0.035164377861007026,0.03586486908541986,53.77876157007411,-8.081149293604199,-11.095374153568908,3.0142248599647097,461,24,6482595,1404,30585,31552, ,0,62,18,6482595,37,384,427,24766177,13782002,TW0002330008,6573027282,19357353176,25.34,74.65,100.0,100.0,25930380458,2021-05-19,427000.0,37000.0,62000.0,18000.0,384000.0,-2107339478.0,38001934.0,163000.0,60000.0,0.0,38104934.0,12128622.0,0.0
